MJD;Year;Month;Day;Type;X;sigma_X;Y;sigma_Y;Type;UT1-UTC;sigma_UT1-UTC;LOD;sigma_LOD;Type;dPsi;sigma_dPsi;dEpsilon;sigma_dEpsilon;dX;sigma_dX;dY;sigma_dY
52187;2001;10;05;;0.052111;0.000094;0.117572;0.000091;;-0.0416605;0.0000082;0.0008625;0.0000155;;-0.060178;0.000254;-0.004450;0.000088;;;;
52188;2001;10;06;;0.049035;0.000097;0.117841;0.000095;;-0.0425240;0.0000162;0.0007589;0.0000166;;-0.060129;0.000256;-0.004476;0.000089;;;;
52189;2001;10;07;;0.046033;0.000102;0.117927;0.000099;;-0.0432525;0.0000179;0.0006211;0.0000164;;-0.060229;0.000258;-0.004510;0.000090;;;;
52190;2001;10;08;;0.043128;0.000100;0.117898;0.000097;;-0.0438250;0.0000196;0.0005234;0.0000147;;-0.060475;0.000259;-0.004560;0.000091;;;;
52191;2001;10;09;;0.039795;0.000096;0.117854;0.000094;;-0.0443045;0.0000182;0.0004966;0.0000140;;-0.060705;0.000261;-0.004588;0.000092;;;;
52192;2001;10;10;;0.036197;0.000093;0.117732;0.000092;;-0.0447908;0.0000050;0.0005402;0.0000139;;-0.060679;0.000262;-0.004534;0.000093;;;;
52193;2001;10;11;;0.031825;0.000097;0.117402;0.000096;;-0.0453627;0.0000059;0.0006269;0.0000141;;-0.060319;0.000405;-0.004326;0.000190;;;;
52194;2001;10;12;;0.027487;0.000099;0.117390;0.000099;;-0.0460476;0.0000139;0.0007838;0.0000144;;-0.059704;0.000431;-0.003994;0.000210;;;;
52195;2001;10;13;;0.023081;0.000098;0.117712;0.000099;;-0.0469156;0.0000199;0.0010355;0.0000148;;-0.059159;0.000392;-0.003549;0.000184;;;;
52196;2001;10;14;;0.019372;0.000102;0.117802;0.000103;;-0.0480558;0.0000147;0.0013298;0.0000152;;-0.058980;0.000353;-0.003118;0.000159;;;;
52197;2001;10;15;;0.015939;0.000101;0.118462;0.000102;;-0.0494723;0.0000096;0.0015156;0.0000145;;-0.059191;0.000314;-0.002951;0.000134;;;;
52198;2001;10;16;;0.012811;0.000094;0.119026;0.000097;;-0.0510673;0.0000044;0.0016193;0.0000138;;-0.059531;0.000275;-0.003184;0.000108;;;;
52199;2001;10;17;;0.009803;0.000091;0.119625;0.000094;;-0.0526781;0.0000020;0.0015541;0.0000136;;-0.059812;0.000257;-0.003639;0.000094;;;;
52200;2001;10;18;;0.006733;0.000094;0.119989;0.000097;;-0.0541469;0.0000019;0.0013757;0.0000135;;-0.059799;0.000279;-0.003988;0.000107;;;;
52201;2001;10;19;;0.003128;0.000097;0.120603;0.000100;;-0.0553710;0.0000020;0.0010733;0.0000139;;-0.059708;0.000365;-0.003906;0.000140;;;;
52202;2001;10;20;;-0.000622;0.000098;0.121137;0.000101;;-0.0563133;0.0000018;0.0007907;0.0000161;;-0.059567;0.000366;-0.003789;0.000136;;;;
52203;2001;10;21;;-0.004527;0.000100;0.122021;0.000101;;-0.0570176;0.0000016;0.0006478;0.0000169;;-0.059314;0.000324;-0.003870;0.000114;;;;
52204;2001;10;22;;-0.008592;0.000099;0.122880;0.000101;;-0.0575798;0.0000014;0.0005723;0.0000150;;-0.058975;0.000282;-0.004068;0.000093;;;;
52205;2001;10;23;;-0.012669;0.000092;0.123823;0.000094;;-0.0580919;0.0000012;0.0005321;0.0000138;;-0.058667;0.000241;-0.004146;0.000072;;;;
52206;2001;10;24;;-0.016508;0.000088;0.124749;0.000089;;-0.0586094;0.0000016;0.0005597;0.0000132;;-0.058517;0.000225;-0.003973;0.000081;;;;
52207;2001;10;25;;-0.020098;0.000093;0.125860;0.000093;;-0.0591522;0.0000022;0.0006195;0.0000133;;-0.058340;0.000258;-0.003633;0.000094;;;;
52208;2001;10;26;;-0.023537;0.000098;0.126981;0.000099;;-0.0598020;0.0000050;0.0007520;0.0000137;;-0.058111;0.000242;-0.003406;0.000087;;;;
52209;2001;10;27;;-0.026958;0.000101;0.128294;0.000102;;-0.0606217;0.0000074;0.0009216;0.0000145;;-0.057914;0.000203;-0.003355;0.000072;;;;
52210;2001;10;28;;-0.030385;0.000110;0.129206;0.000112;;-0.0615994;0.0000052;0.0010467;0.0000155;;-0.057801;0.000164;-0.003349;0.000058;;;;
52211;2001;10;29;;-0.033395;0.000110;0.130444;0.000113;;-0.0626788;0.0000030;0.0010989;0.0000149;;-0.057748;0.000125;-0.003258;0.000044;;;;
52212;2001;10;30;;-0.036444;0.000097;0.131489;0.000099;;-0.0637948;0.0000007;0.0011004;0.0000139;;-0.057730;0.000086;-0.003082;0.000030;;;;
52213;2001;10;31;;-0.039652;0.000094;0.132666;0.000097;;-0.0649009;0.0000012;0.0011090;0.0000137;;-0.057794;0.000281;-0.002960;0.000086;;;;
52214;2001;11;01;;-0.042968;0.000098;0.133836;0.000100;;-0.0659691;0.0000023;0.0010220;0.0000140;;-0.057978;0.000335;-0.002923;0.000124;;;;
52215;2001;11;02;;-0.046548;0.000100;0.134950;0.000103;;-0.0669078;0.0000146;0.0008577;0.0000139;;-0.058116;0.000320;-0.002994;0.000124;;;;
52216;2001;11;03;;-0.050396;0.000105;0.135991;0.000109;;-0.0676791;0.0000260;0.0006738;0.0000142;;-0.058066;0.000299;-0.003080;0.000113;;;;
52217;2001;11;04;;-0.053965;0.000107;0.136987;0.000112;;-0.0683177;0.0000184;0.0005557;0.0000149;;-0.057827;0.000278;-0.003089;0.000101;;;;
52218;2001;11;05;;-0.056880;0.000101;0.138019;0.000105;;-0.0688588;0.0000107;0.0005231;0.0000144;;-0.057535;0.000257;-0.003019;0.000090;;;;
52219;2001;11;06;;-0.059332;0.000095;0.139363;0.000100;;-0.0693396;0.0000030;0.0004792;0.0000139;;-0.057287;0.000236;-0.002929;0.000078;;;;
52220;2001;11;07;;-0.061652;0.000095;0.141087;0.000099;;-0.0698201;0.0000016;0.0005239;0.0000137;;-0.056918;0.000236;-0.002932;0.000086;;;;
52221;2001;11;08;;-0.063578;0.000098;0.142891;0.000101;;-0.0703972;0.0000019;0.0006891;0.0000137;;-0.056661;0.000246;-0.002798;0.000085;;;;
52222;2001;11;09;;-0.065416;0.000099;0.145172;0.000102;;-0.0712258;0.0000061;0.0009823;0.0000139;;-0.056206;0.000269;-0.002600;0.000105;;;;
52223;2001;11;10;;-0.067837;0.000099;0.147673;0.000103;;-0.0723412;0.0000103;0.0012731;0.0000142;;-0.055806;0.000295;-0.002317;0.000134;;;;
52224;2001;11;11;;-0.069892;0.000105;0.150053;0.000108;;-0.0736769;0.0000086;0.0014686;0.0000148;;-0.055778;0.000322;-0.002014;0.000163;;;;
52225;2001;11;12;;-0.071450;0.000105;0.152673;0.000106;;-0.0751842;0.0000070;0.0015793;0.0000145;;-0.056139;0.000349;-0.001873;0.000192;;;;
52226;2001;11;13;;-0.073301;0.000102;0.155260;0.000103;;-0.0767913;0.0000054;0.0015800;0.0000141;;-0.056628;0.000375;-0.002001;0.000221;;;;
52227;2001;11;14;;-0.075366;0.000103;0.157383;0.000105;;-0.0783576;0.0000022;0.0014427;0.0000143;;-0.057125;0.000273;-0.002271;0.000118;;;;
52228;2001;11;15;;-0.077892;0.000102;0.159246;0.000104;;-0.0796819;0.0000013;0.0011734;0.0000146;;-0.057034;0.000250;-0.002553;0.000095;;;;
52229;2001;11;16;;-0.080503;0.000100;0.160864;0.000102;;-0.0807193;0.0000056;0.0009091;0.0000145;;-0.056785;0.000245;-0.002667;0.000094;;;;
52230;2001;11;17;;-0.082602;0.000103;0.162794;0.000105;;-0.0815281;0.0000102;0.0007330;0.0000148;;-0.056576;0.000237;-0.002663;0.000090;;;;
52231;2001;11;18;;-0.084522;0.000103;0.164626;0.000104;;-0.0821837;0.0000100;0.0005985;0.0000148;;-0.056399;0.000228;-0.002667;0.000086;;;;
52232;2001;11;19;;-0.086584;0.000097;0.166572;0.000098;;-0.0827590;0.0000098;0.0005722;0.0000139;;-0.056192;0.000219;-0.002687;0.000082;;;;
52233;2001;11;20;;-0.088950;0.000094;0.168693;0.000094;;-0.0833071;0.0000085;0.0005604;0.0000133;;-0.055937;0.000211;-0.002610;0.000078;;;;
52234;2001;11;21;;-0.091580;0.000093;0.170729;0.000093;;-0.0838685;0.0000028;0.0005842;0.0000134;;-0.055694;0.000202;-0.002373;0.000074;;;;
52235;2001;11;22;;-0.094500;0.000094;0.173100;0.000094;;-0.0844812;0.0000060;0.0006852;0.0000136;;-0.055550;0.000257;-0.002064;0.000098;;;;
52236;2001;11;23;;-0.097326;0.000095;0.175793;0.000096;;-0.0851777;0.0000122;0.0007788;0.0000137;;-0.055532;0.000334;-0.001847;0.000131;;;;
52237;2001;11;24;;-0.100631;0.000101;0.178302;0.000101;;-0.0859758;0.0000185;0.0008102;0.0000145;;-0.055607;0.000411;-0.001779;0.000164;;;;
52238;2001;11;25;;-0.103592;0.000108;0.180703;0.000109;;-0.0868707;0.0000247;0.0009305;0.0000165;;-0.055717;0.000488;-0.001761;0.000198;;;;
52239;2001;11;26;;-0.106051;0.000108;0.183342;0.000108;;-0.0878352;0.0000309;0.0009925;0.0000168;;-0.055809;0.000565;-0.001656;0.000231;;;;
52240;2001;11;27;;-0.108081;0.000104;0.185690;0.000105;;-0.0888267;0.0000309;0.0009875;0.0000157;;-0.055882;0.000642;-0.001441;0.000264;;;;
52241;2001;11;28;;-0.110203;0.000105;0.188125;0.000106;;-0.0897933;0.0000075;0.0009232;0.0000157;;-0.055811;0.000368;-0.001272;0.000133;;;;
52242;2001;11;29;;-0.112536;0.000101;0.190415;0.000102;;-0.0906840;0.0000012;0.0008337;0.0000155;;-0.056003;0.000253;-0.001229;0.000088;;;;
52243;2001;11;30;;-0.115305;0.000100;0.192976;0.000102;;-0.0914723;0.0000042;0.0007138;0.0000153;;-0.056173;0.000212;-0.001383;0.000075;;;;
52244;2001;12;01;;-0.118397;0.000106;0.195674;0.000109;;-0.0921082;0.0000089;0.0005281;0.0000156;;-0.056150;0.000175;-0.001638;0.000062;;;;
52245;2001;12;02;;-0.121709;0.000115;0.198233;0.000118;;-0.0925533;0.0000149;0.0003586;0.0000155;;-0.055879;0.000138;-0.001818;0.000048;;;;
52246;2001;12;03;;-0.124542;0.000117;0.200399;0.000120;;-0.0928484;0.0000209;0.0002698;0.0000146;;-0.055412;0.000102;-0.001811;0.000035;;;;
52247;2001;12;04;;-0.127121;0.000109;0.202612;0.000112;;-0.0930950;0.0000222;0.0002623;0.0000142;;-0.054902;0.000065;-0.001654;0.000022;;;;
52248;2001;12;05;;-0.129533;0.000105;0.205438;0.000109;;-0.0934038;0.0000056;0.0003532;0.0000141;;-0.054228;0.000218;-0.001537;0.000078;;;;
52249;2001;12;06;;-0.131756;0.000108;0.208694;0.000110;;-0.0938502;0.0000079;0.0005532;0.0000140;;-0.054203;0.000140;-0.001402;0.000047;;;;
